Airline,Airline ID,Source airport ID,Source airport ,Destination airport ID,Destination airport ,Codeshare,Stops,Equipment,Price,Source,Destination,Date_of_Journey
Multiple carriers,KL,3090,MME,522,AMS,580,0,F70,15147,Kolkata,Banglore,18/05/2019
Jet Airways,KL,3090,MNL,2397,TPE,2276,0,777,9345,Kolkata,Banglore,24/03/2019
Vistara,KL,3090,MOB,3782,ATL,3682,0,717 CR9 CR7 CRJ,7757,Chennai,Kolkata,18/06/2019
Jet Airways,KL,3090,MRS,1353,AMS,580,0,32S,10844,Delhi,Cochin,27/06/2019
Jet Airways,KL,3090,MSN,3459,ATL,3682,0,73W CR7 320 CR9,11948,Banglore,New Delhi,06/03/2019
IndiGo,KL,3090,MSP,3858,AMS,580,0,330,13376,Kolkata,Banglore,21/05/2019
Jet Airways,KL,3090,MSP,3858,ATL,3682,0,320 757 739,6117,Banglore,New Delhi,15/03/2019
Jet Airways,KL,3090,MSP,3858,LAX,3484,0,757,6171,Delhi,Cochin,9/06/2019
Jet Airways,KL,3090,MSP,3858,LHR,507,0,767,13626,Delhi,Cochin,6/03/2019
SpiceJet,KL,3090,MSP,3858,MSY,3861,0,E75 CR9,17471,Kolkata,Banglore,18/06/2019
Jet Airways,KL,3090,MSP,3858,SEA,3577,0,757,7531,Delhi,Cochin,1/06/2019
SpiceJet,KL,3090,MSP,3858,SFO,3469,0,757,12373,Kolkata,Banglore,6/05/2019
Air Asia,KL,3090,MSY,3861,ATL,3682,0,757 M90 M88,16289,Delhi,Cochin,6/03/2019
Jet Airways,KL,3090,MSY,3861,DTW,3645,0,319 CR9 CR7 M88,4777,Delhi,Cochin,12/06/2019
Vistara,KL,3090,MSY,3861,JFK,3797,0,CR9,5198,Delhi,Cochin,27/03/2019
Jet Airways,KL,3090,MSY,3861,LAX,3484,0,319,10844,Delhi,Cochin,9/03/2019
Multiple carriers,KL,3090,MTY,1825,ATL,3682,0,CR9,7171,Delhi,Cochin,9/05/2019
Multiple carriers,KL,3090,MUC,346,AMS,580,0,737,11942,Banglore,New Delhi,21/03/2019
Jet Airways,KL,3090,MUC,346,ATL,3682,0,764,4423,Banglore,New Delhi,01/03/2019
Jet Airways,KL,3090,MVD,2816,EZE,3988,0,777,5586,Kolkata,Banglore,1/05/2019
Jet Airways,KL,3090,MYR,3515,ATL,3682,0,CR7 CR9 717 319,11134,Mumbai,Hyderabad,9/05/2019
Jet Airways,KL,3090,MYY,3266,KCH,3263,0,737,4284,Kolkata,Banglore,6/05/2019
Jet Airways,KL,3090,NBO,4059,ADD,1107,0,EMJ,6245,Kolkata,Banglore,18/05/2019
IndiGo,KL,3090,NBO,4059,AMS,580,0,747,10341,Delhi,Cochin,27/06/2019
SpiceJet,KL,3090,NBO,4059,BJM,1120,0,EMJ,6860,Delhi,Cochin,3/03/2019
Jet Airways,KL,3090,NBO,4059,BZV,883,0,737,2050,Kolkata,Banglore,21/05/2019
IndiGo,KL,3090,NBO,4059,DXB,2188,0,767,5797,Kolkata,Banglore,1/06/2019
Air India,KL,3090,NBO,4059,DZA,915,0,737,7648,Kolkata,Banglore,12/06/2019
Air Asia,KL,3090,NBO,4059,FBM,1038,0,EMJ,8851,Kolkata,Banglore,9/06/2019
IndiGo,KL,3090,NBO,4059,FIH,1020,0,737,13007,Kolkata,Banglore,9/04/2019
Jet Airways,KL,3090,NBO,4059,HRE,1005,0,767,13067,Kolkata,Banglore,12/06/2019
Jet Airways,KL,3090,NBO,4059,JIB,4119,0,EMJ,4049,Mumbai,Hyderabad,12/05/2019
SpiceJet,KL,3090,NBO,4059,KGL,1165,0,EMJ,12692,Kolkata,Banglore,1/04/2019
IndiGo,KL,3090,NBO,4059,LLW,1016,0,EMJ,4667,Banglore,New Delhi,15/03/2019
Jet Airways,KL,3090,NBO,4059,LUN,907,0,EMJ 737,8938,Delhi,Cochin,3/03/2019
Jet Airways,KL,3090,NBO,4059,LVI,906,0,EMJ,10208,Kolkata,Banglore,24/05/2019
Jet Airways,KL,3090,NBO,4059,NLA,910,0,EMJ,7354,Kolkata,Banglore,6/05/2019
Multiple carriers,KL,3090,NCE,1354,AMS,580,0,737 EMJ,5438,Kolkata,Banglore,12/05/2019
Vistara,KL,3090,NCL,521,AMS,580,0,EMJ 737,4107,Banglore,New Delhi,03/03/2019
Jet Airways,KL,3090,NIM,280,CDG,1382,0,332,11134,Delhi,Cochin,27/06/2019
Jet Airways,KL,3090,NIM,280,OUA,246,0,332,10262,Kolkata,Banglore,15/05/2019
Air India,KL,3090,NKG,3388,CGQ,4380,0,319,14083,Delhi,Cochin,6/03/2019
Jet Airways,KL,3090,NLA,910,FBM,1038,0,EMJ E90,9345,Kolkata,Banglore,12/06/2019
Air India,KL,3090,NLA,910,NBO,4059,0,E90,12373,Banglore,New Delhi,06/03/2019
IndiGo,KL,3090,NNG,3373,KWL,3372,0,737,10196,Delhi,Cochin,21/03/2019
Jet Airways,KL,3090,NRT,2279,AMS,580,0,74M 747 777,5947,Delhi,Cochin,9/05/2019
Jet Airways,KL,3090,NTE,1418,AMS,580,0,ERJ,13044,Delhi,Cochin,27/05/2019
Multiple carriers,KL,3090,NUE,347,AMS,580,0,F70 EMJ,9663,Banglore,New Delhi,24/03/2019
Jet Airways,KL,3090,NWI,547,AMS,580,0,F70,27992,Banglore,Delhi,21/04/2019
Jet Airways,KL,3090,OAJ,4386,ATL,3682,0,CRJ,7476,Kolkata,Banglore,6/06/2019
IndiGo,KL,3090,OGG,3456,LAX,3484,0,757,10413,Banglore,Delhi,18/05/2019
Jet Airways,KL,3090,OKC,3863,ATL,3682,0,CR9 M88,10261,Delhi,Cochin,27/06/2019
Jet Airways,KL,3090,OMA,3454,ATL,3682,0,CR7 M88,14151,Banglore,Delhi,27/04/2019
Air India,KL,3090,ORD,3830,AMS,580,0,74M,5176,Delhi,Cochin,18/03/2019
Air India,KL,3090,ORD,3830,ATL,3682,0,717 M88 319,14714,Kolkata,Banglore,24/03/2019
IndiGo,KL,3090,ORF,3611,ATL,3682,0,M90 M88 319,9314,Banglore,New Delhi,24/03/2019
Vistara,KL,3090,OSL,644,AMS,580,0,737 EMJ,14714,Kolkata,Banglore,1/05/2019
Jet Airways,KL,3090,OTP,1657,AMS,580,0,737,12192,Banglore,New Delhi,15/03/2019
Air Asia,KL,3090,OUA,246,NIM,280,0,330,1759,Banglore,New Delhi,03/03/2019
Air India,KL,3090,PBI,3722,ATL,3682,0,M90 757,4744,Mumbai,Hyderabad,3/04/2019
SpiceJet,KL,3090,PBM,2773,AMS,580,0,747,7229,Delhi,Cochin,24/06/2019
SpiceJet,KL,3090,PDX,3720,AMS,580,0,330,15029,Banglore,New Delhi,09/03/2019
Air India,KL,3090,PDX,3720,ATL,3682,0,739 738 73H,4462,Banglore,New Delhi,15/03/2019
Multiple carriers,KL,3090,PEK,3364,AMS,580,0,74M,6300,Kolkata,Banglore,6/06/2019
IndiGo,KL,3090,PHC,275,ABV,260,0,330 332,2575,Kolkata,Banglore,24/05/2019
Air India,KL,3090,PHF,3633,ATL,3682,0,CRJ,11087,Banglore,New Delhi,18/03/2019
Air India,KL,3090,PHL,3752,ATL,3682,0,M90 320 M88 73H,6305,Kolkata,Banglore,12/06/2019
Jet Airways,KL,3090,PHX,3462,ATL,3682,0,757,8290,Chennai,Kolkata,9/05/2019
IndiGo,KL,3090,PIA,4046,ATL,3682,0,CRJ,5769,Delhi,Cochin,3/03/2019
Jet Airways,KL,3090,PIT,3570,ATL,3682,0,M88 CR9,4990,Delhi,Cochin,21/03/2019
Air India,KL,3090,PNS,3564,ATL,3682,0,M90,6135,Delhi,Cochin,3/06/2019
Multiple carriers,KL,3090,PRG,1587,AMS,580,0,EMJ F70 737,5733,Banglore,Delhi,21/04/2019
IndiGo,KL,3090,PSP,3839,SFO,3469,0,737,7670,Kolkata,Banglore,24/05/2019
Multiple carriers,KL,3090,PTY,1871,AMS,580,0,777,12819,Kolkata,Banglore,24/03/2019
Air India,KL,3090,PTY,1871,SJO,1885,0,737,4823,Delhi,Cochin,15/06/2019
Air Asia,KL,3090,PUJ,1760,SDQ,1762,0,747 744,6979,Kolkata,Banglore,24/05/2019
Jet Airways,KL,3090,PVD,3641,ATL,3682,0,M88,10493,Kolkata,Banglore,9/06/2019
Jet Airways,KL,3090,PVG,3406,AMS,580,0,74M 747,16111,Delhi,Cochin,9/05/2019
Air India,KL,3090,PVR,1836,ATL,3682,0,757,10651,Delhi,Cochin,15/06/2019
Vistara,KL,3090,RDU,3626,ATL,3682,0,M88 M90,6600,Delhi,Cochin,15/04/2019
Jet Airways,KL,3090,RIC,3608,ATL,3682,0,M88 73H,10919,Kolkata,Banglore,12/06/2019
Multiple carriers,KL,3090,RIX,3953,AMS,580,0,737,5198,Kolkata,Banglore,18/05/2019
IndiGo,KL,3090,ROA,4016,ATL,3682,0,CRJ,12778,Banglore,New Delhi,01/03/2019
Jet Airways,KL,3090,ROB,1063,FNA,1059,0,330 332,2754,Kolkata,Banglore,24/03/2019
Jet Airways,KL,3090,ROC,3622,ATL,3682,0,M90 M88,15129,Kolkata,Banglore,9/06/2019
Jet Airways,KL,3090,RSW,3793,ATL,3682,0,M90 M88,7255,Delhi,Cochin,1/06/2019
IndiGo,KL,3090,RTM,591,LCY,503,0,F50 ARJ,14486,Kolkata,Banglore,6/06/2019
Air India,KL,3090,SAN,3731,ATL,3682,0,763 739,6591,Banglore,Delhi,6/04/2019
Multiple carriers,KL,3090,SAT,3621,ATL,3682,0,757 M90,3573,Delhi,Cochin,6/06/2019
Jet Airways,KL,3090,SAV,3613,ATL,3682,0,717 M88 319,10262,Kolkata,Banglore,15/05/2019
Air India,KL,3090,SBN,4359,ATL,3682,0,CRJ,14388,Delhi,Cochin,24/06/2019
Jet Airways,KL,3090,SCL,2650,EZE,3988,0,777,14714,Delhi,Cochin,6/06/2019
Jet Airways,KL,3090,SDF,4014,ATL,3682,0,M88,10368,Mumbai,Hyderabad,3/04/2019
Jet Airways,KL,3090,SDQ,1762,CDG,1382,0,744,3384,Delhi,Cochin,27/03/2019
Multiple carriers,KL,3090,SEA,3577,AMS,580,0,330,7742,Banglore,Delhi,21/05/2019
SpiceJet,KL,3090,SEA,3577,ATL,3682,0,76W 763,6386,Delhi,Cochin,9/03/2019
IndiGo,KL,3090,SEA,3577,HNL,3728,0,753,7229,Kolkata,Banglore,15/03/2019
Jet Airways,KL,3090,SEA,3577,KTN,3808,0,737,8891,Chennai,Kolkata,12/03/2019
Jet Airways,KL,3090,SEA,3577,LHR,507,0,76W,13587,Mumbai,Hyderabad,21/03/2019
IndiGo,KL,3090,SFO,3469,AMS,580,0,747,8227,Banglore,New Delhi,12/03/2019
SpiceJet,KL,3090,SFO,3469,ATL,3682,0,763 757,12125,Delhi,Cochin,27/03/2019
Air India,KL,3090,SFO,3469,HNL,3728,0,753,3873,Banglore,New Delhi,09/03/2019
Jet Airways,KL,3090,SFO,3469,SEA,3577,0,734,13377,Banglore,Delhi,18/06/2019
Multiple carriers,KL,3090,SGF,4348,ATL,3682,0,CRJ,10953,Banglore,Delhi,12/04/2019
Vistara,KL,3090,SHE,4144,HGH,3386,0,32S,4622,Banglore,New Delhi,03/03/2019
Jet Airways,KL,3090,SHE,4144,XIY,3379,0,32S,14231,Delhi,Cochin,27/03/2019
IndiGo,KL,3090,SHV,3609,ATL,3682,0,CRJ,10262,Delhi,Cochin,15/05/2019
Air Asia,KL,3090,SIN,3316,AMS,580,0,777,3943,Delhi,Cochin,27/06/2019
IndiGo,KL,3090,SIN,3316,DPS,3940,0,777,8610,Banglore,Delhi,3/05/2019
Multiple carriers,KL,3090,SIT,3856,JNU,3492,0,737,6717,Delhi,Cochin,9/05/2019
Jet Airways,KL,3090,SJC,3748,ATL,3682,0,738,10877,Kolkata,Banglore,24/03/2019
IndiGo,KL,3090,SJD,1840,ATL,3682,0,73W 738,4775,Delhi,Cochin,9/03/2019
IndiGo,KL,3090,SJO,1885,GUA,1767,0,73G,14571,Delhi,Cochin,9/06/2019
Air India,KL,3090,SJO,1885,PTY,1871,0,E90,6205,Delhi,Cochin,27/05/2019
Air India,KL,3090,SJO,1885,TGU,1776,0,738,14151,Delhi,Cochin,12/06/2019
Air India,KL,3090,SJU,2890,ATL,3682,0,73H 757 753,6637,Kolkata,Banglore,21/03/2019
IndiGo,KL,3090,SLC,3536,ATL,3682,0,763 757 738,12074,Banglore,New Delhi,12/03/2019
Jet Airways,KL,3090,SLC,3536,LAX,3484,0,757,4804,Mumbai,Hyderabad,27/03/2019
IndiGo,KL,3090,SLZ,2616,BEL,2526,0,737,7252,Delhi,Cochin,9/05/2019
Air India,KL,3090,SMF,3817,ATL,3682,0,757,6069,Delhi,Cochin,9/05/2019
IndiGo,KL,3090,SNA,3867,ATL,3682,0,757,15554,Delhi,Cochin,21/03/2019
Jet Airways,KL,3090,SRQ,4067,ATL,3682,0,M90,3850,Delhi,Cochin,21/04/2019
IndiGo,KL,3090,SSG,891,DLA,897,0,777,12940,Banglore,Delhi,21/05/2019
Multiple carriers,KL,3090,STL,3678,ATL,3682,0,M90 M88 319,8844,Delhi,Cochin,1/06/2019
GoAir,KL,3090,STM,4092,MAO,2551,0,737,15190,Kolkata,Banglore,15/05/2019
SpiceJet,KL,3090,STR,350,AMS,580,0,EMJ F70,9134,Delhi,Cochin,3/06/2019
Jet Airways,KL,3090,STR,350,ATL,3682,0,76W,11822,Delhi,Cochin,12/06/2019
Jet Airways,KL,3090,STT,2883,ATL,3682,0,757,15078,Chennai,Kolkata,21/03/2019
Jet Airways,KL,3090,SVG,666,AMS,580,0,737 EMJ,11005,Kolkata,Banglore,24/03/2019
Jet Airways,KL,3090,SVO,2985,AMS,580,0,737,7006,Delhi,Cochin,9/06/2019
SpiceJet,KL,3090,SXB,1435,AMS,580,0,ERJ CRJ EMJ,4259,Banglore,Delhi,6/06/2019
Air India,KL,3090,SXM,2899,CUR,2897,0,747,11762,Kolkata,Banglore,6/05/2019
IndiGo,KL,3090,SYR,3745,ATL,3682,0,M88 CR9,8147,Delhi,Cochin,1/06/2019
Jet Airways,KL,3090,SYX,4030,HGH,3386,0,32S,3841,Delhi,Cochin,27/03/2019
Air India,KL,3090,SZX,3374,HGH,3386,0,32S 320,4174,Kolkata,Banglore,1/04/2019
Multiple carriers,KL,3090,TAO,3390,HGH,3386,0,737,12898,Kolkata,Banglore,15/06/2019
IndiGo,KL,3090,TBS,3973,AMS,580,0,737,5583,Delhi,Cochin,12/06/2019
Air India,KL,3090,TBS,3973,KBP,2939,0,73G,10262,Kolkata,Banglore,12/05/2019
SpiceJet,KL,3090,TGU,1776,SJO,1885,0,EMJ,7229,Kolkata,Banglore,9/03/2019
Multiple carriers,KL,3090,TLH,3698,ATL,3682,0,319 M88 CRJ 717,15129,Kolkata,Banglore,24/03/2019
Jet Airways,KL,3090,TLL,415,AMS,580,0,CRJ,4668,Delhi,Cochin,24/06/2019
SpiceJet,KL,3090,TLS,1273,AMS,580,0,EMJ,4990,Banglore,Delhi,15/04/2019
Jet Airways,KL,3090,TLV,1590,AMS,580,0,737,6985,Kolkata,Banglore,12/05/2019
Jet Airways,KL,3090,TNA,4108,CGQ,4380,0,320,4823,Delhi,Cochin,21/03/2019
IndiGo,KL,3090,TPA,3646,ATL,3682,0,757 739,9345,Delhi,Cochin,24/06/2019
Vistara,KL,3090,TPE,2276,AMS,580,0,777,10844,Kolkata,Banglore,1/05/2019
Multiple carriers,KL,3090,TPE,2276,BKK,3885,0,340,14657,Kolkata,Banglore,9/06/2019
Multiple carriers,KL,3090,TPE,2276,MNL,2397,0,777,6818,Banglore,New Delhi,24/03/2019
IndiGo,KL,3090,TRD,665,AMS,580,0,EMJ,11543,Kolkata,Banglore,18/05/2019
Jet Airways,KL,3090,TRF,664,AMS,580,0,EMJ,2175,Delhi,Cochin,27/03/2019
SpiceJet,KL,3090,TRI,4116,ATL,3682,0,CRJ,10844,Banglore,New Delhi,03/03/2019
Jet Airways,KL,3090,TRN,1526,FCO,1555,0,32S,8040,Kolkata,Banglore,21/06/2019
Multiple carriers,KL,3090,TUL,3855,ATL,3682,0,CR7 CR9,14571,Kolkata,Banglore,6/05/2019
Air India,KL,3090,TUS,3636,ATL,3682,0,M90,14571,Delhi,Cochin,3/06/2019
IndiGo,KL,3090,TXL,351,AMS,580,0,737 EMJ,12898,Delhi,Cochin,9/05/2019
IndiGo,KL,3090,TYS,3676,ATL,3682,0,717 CR7 CRJ CR9,14848,Chennai,Kolkata,18/05/2019
IndiGo,KL,3090,UIO,2688,GYE,2673,0,777,8283,Delhi,Cochin,18/05/2019
Jet Airways,KL,3090,URC,3399,HGH,3386,0,73G,7229,Kolkata,Banglore,1/05/2019
IndiGo,KL,3090,URC,3399,WUH,3376,0,737,8405,Delhi,Cochin,12/06/2019
Air India,KL,3090,VCE,1551,AMS,580,0,737 EMJ,19266,Banglore,New Delhi,15/03/2019
SpiceJet,KL,3090,VIE,1613,AMS,580,0,737 EMJ,11038,Delhi,Cochin,9/04/2019
Jet Airways,KL,3090,VLD,5776,ATL,3682,0,CRJ,8016,Delhi,Cochin,9/05/2019
Jet Airways,KL,3090,VPS,3873,ATL,3682,0,717 319 M88,3384,Mumbai,Hyderabad,1/03/2019
Jet Airways,KL,3090,WAW,679,AMS,580,0,737,6573,Delhi,Cochin,21/03/2019
Multiple carriers,KL,3090,WUH,3376,XMN,3383,0,73G,12819,Banglore,New Delhi,09/03/2019
SpiceJet,KL,3090,XIY,3379,CTU,3395,0,320,15129,Delhi,Cochin,9/03/2019
IndiGo,KL,3090,XIY,3379,DLC,3404,0,320,3943,Banglore,New Delhi,24/03/2019
IndiGo,KL,3090,XIY,3379,SHE,4144,0,320,7832,Kolkata,Banglore,27/05/2019
Air India,KL,3090,XMN,3383,AMS,580,0,777,6860,Kolkata,Banglore,3/04/2019
Jet Airways,KL,3090,XMN,3383,NKG,3388,0,32S,4823,Delhi,Cochin,27/05/2019
SpiceJet,KL,3090,XNA,4356,ATL,3682,0,CRJ CR7 CR9,5228,Delhi,Cochin,6/06/2019
IndiGo,KL,3090,YEG,49,YMM,90,0,73W,13364,Delhi,Cochin,6/06/2019
Jet Airways,KL,3090,YEG,49,YWG,160,0,737,13555,Banglore,Delhi,6/05/2019
SpiceJet,KL,3090,YHZ,73,YYT,189,0,73W,5277,Delhi,Cochin,21/05/2019
Jet Airways,KL,3090,YHZ,73,YYZ,193,0,73W,13243,Banglore,Delhi,9/06/2019
Jet Airways,KL,3090,YOW,100,YYZ,193,0,737,9794,Banglore,Delhi,18/04/2019
Jet Airways,KL,3090,YUL,146,AMS,580,0,M11,8016,Kolkata,Banglore,24/03/2019
Vistara,KL,3090,YVR,156,AMS,580,0,330,13377,Banglore,Delhi,3/04/2019
IndiGo,KL,3090,YWG,160,YEG,49,0,73W,12692,Kolkata,Banglore,18/05/2019
IndiGo,KL,3090,YWG,160,YUL,146,0,73W,10697,Kolkata,Banglore,15/05/2019
IndiGo,KL,3090,YYC,178,AMS,580,0,330,3384,Delhi,Cochin,9/05/2019
Vistara,KL,3090,YYC,178,YEG,49,0,737,6734,Delhi,Cochin,3/06/2019
Jet Airways,KL,3090,YYC,178,YYZ,193,0,737,10844,Delhi,Cochin,15/05/2019
Jet Airways,KL,3090,YYT,189,YHZ,73,0,737,5228,Mumbai,Hyderabad,24/03/2019
IndiGo,KL,3090,YYZ,193,AMS,580,0,M11 330 747 74M,8891,Kolkata,Banglore,6/06/2019
Air India,KL,3090,YYZ,193,YHZ,73,0,737,3384,Mumbai,Hyderabad,1/04/2019
SpiceJet,KL,3090,YYZ,193,YQR,120,0,73W,17057,Kolkata,Banglore,6/06/2019
Jet Airways,KL,3090,YYZ,193,YUL,146,0,73W,3480,Kolkata,Banglore,9/06/2019
Jet Airways,KL,3090,YYZ,193,YWG,160,0,737,4423,Delhi,Cochin,21/05/2019
Jet Airways,KL,3090,ZRH,1678,AMS,580,0,EMJ 737,14178,Delhi,Cochin,12/06/2019
Jet Airways,KM,242,ALG,210,MLA,1606,0,319,4760,Delhi,Cochin,18/05/2019
Jet Airways,KM,242,AMS,580,MLA,1606,0,320 319,14151,Banglore,Delhi,21/04/2019
Multiple carriers,KM,242,ATH,3941,MLA,1606,0,320,12681,Delhi,Cochin,18/05/2019
Multiple carriers,KM,242,ATH,3941,SOF,1194,0,320,4886,Delhi,Cochin,3/03/2019
Jet Airways,KM,242,BEN,1154,MLA,1606,0,320,3807,Delhi,Cochin,6/03/2019
Multiple carriers,KM,242,BHX,469,MLA,1606,0,320 319,4804,Banglore,Delhi,12/06/2019
Jet Airways,KM,242,BRS,490,MLA,1606,0,320,5694,Chennai,Kolkata,21/03/2019
Air India,KM,242,BRU,302,CTA,1509,0,319,10197,Delhi,Cochin,9/04/2019
Jet Airways,KM,242,BRU,302,MLA,1606,0,320 319,4077,Delhi,Cochin,24/06/2019
SpiceJet,KM,242,BUD,1489,MLA,1606,0,320,14781,Delhi,Cochin,21/05/2019
IndiGo,KM,242,CDG,1382,MLA,1606,0,319 320,5224,Banglore,Delhi,27/06/2019
Jet Airways,KM,242,CTA,1509,BRU,302,0,319,4804,Banglore,New Delhi,24/03/2019
Jet Airways,KM,242,CTA,1509,MLA,1606,0,319 320,8586,Banglore,New Delhi,24/03/2019
IndiGo,KM,242,CTA,1509,MUC,346,0,319,7662,Banglore,Delhi,12/05/2019
Jet Airways,KM,242,CWL,488,MLA,1606,0,320,18550,Banglore,Delhi,6/05/2019
IndiGo,KM,242,DME,4029,MLA,1606,0,320,8610,Kolkata,Banglore,1/04/2019
IndiGo,KM,242,DUS,345,MLA,1606,0,319 320,7229,Banglore,New Delhi,18/03/2019
Air India,KM,242,EXT,552,MLA,1606,0,320,12009,Chennai,Kolkata,6/03/2019
Jet Airways,KM,242,FCO,1555,MLA,1606,0,320 319,14151,Kolkata,Banglore,12/05/2019
Jet Airways,KM,242,FRA,340,MLA,1606,0,319 320,4729,Delhi,Cochin,9/05/2019
IndiGo,KM,242,GLA,534,MLA,1606,0,320,7931,Banglore,Delhi,6/06/2019
Air India,KM,242,GVA,1665,MLA,1606,0,320,12898,Delhi,Cochin,1/06/2019
Multiple carriers,KM,242,HAM,342,MLA,1606,0,320,16289,Kolkata,Banglore,9/06/2019
Jet Airways,KM,242,IST,1701,MLA,1606,0,319 737,13292,Kolkata,Banglore,6/06/2019
Multiple carriers,KM,242,LCA,1197,MLA,1606,0,332,7618,Chennai,Kolkata,27/03/2019
Jet Airways,KM,242,LED,2948,MLA,1606,0,319 320,13377,Delhi,Cochin,9/05/2019
Air India,KM,242,LGW,502,MLA,1606,0,320 319,5192,Kolkata,Banglore,6/06/2019
SpiceJet,KM,242,LHR,507,MLA,1606,0,320 319,7268,Banglore,Delhi,24/05/2019
IndiGo,KM,242,LIN,1529,MLA,1606,0,319 320,12384,Kolkata,Banglore,24/05/2019
Jet Airways,KM,242,LYS,1335,MLA,1606,0,320 319,5694,Chennai,Kolkata,27/03/2019
Air India,KM,242,MAN,478,MLA,1606,0,320,16338,Delhi,Cochin,3/03/2019
Air India,KM,242,MLA,1606,ALG,210,0,319,7198,Kolkata,Banglore,3/04/2019
IndiGo,KM,242,MLA,1606,AMS,580,0,320 319,6540,Banglore,Delhi,3/05/2019
Multiple carriers,KM,242,MLA,1606,ATH,3941,0,320,3210,Kolkata,Banglore,9/06/2019
IndiGo,KM,242,MLA,1606,BEN,1154,0,320,3873,Delhi,Cochin,24/06/2019
SpiceJet,KM,242,MLA,1606,BHX,469,0,320 319,4483,Kolkata,Banglore,1/04/2019
Jet Airways,KM,242,MLA,1606,BRS,490,0,320,6752,Kolkata,Banglore,1/04/2019
SpiceJet,KM,242,MLA,1606,BRU,302,0,320 319,4823,Delhi,Cochin,3/04/2019
Jet Airways,KM,242,MLA,1606,BUD,1489,0,320,10203,Kolkata,Banglore,21/06/2019
Jet Airways,KM,242,MLA,1606,CDG,1382,0,319 320,3873,Kolkata,Banglore,18/05/2019
Jet Airways,KM,242,MLA,1606,CTA,1509,0,319 320,2017,Banglore,New Delhi,09/03/2019
Air Asia,KM,242,MLA,1606,CWL,488,0,320,8586,Delhi,Cochin,24/05/2019
IndiGo,KM,242,MLA,1606,DME,4029,0,320,31825,Banglore,Delhi,15/06/2019
IndiGo,KM,242,MLA,1606,DUS,345,0,319 320,16057,Kolkata,Banglore,1/05/2019
Multiple carriers,KM,242,MLA,1606,EXT,552,0,320,10262,Kolkata,Banglore,9/05/2019
IndiGo,KM,242,MLA,1606,FCO,1555,0,320 319,6593,Kolkata,Banglore,24/04/2019
Jet Airways,KM,242,MLA,1606,FRA,340,0,319 320,3971,Kolkata,Banglore,21/05/2019
IndiGo,KM,242,MLA,1606,GLA,534,0,320,16289,Kolkata,Banglore,21/05/2019
IndiGo,KM,242,MLA,1606,GVA,1665,0,320,9314,Delhi,Cochin,3/03/2019
Jet Airways,KM,242,MLA,1606,HAM,342,0,320,4030,Kolkata,Banglore,12/06/2019
Air India,KM,242,MLA,1606,IST,1701,0,319 737,13587,Banglore,Delhi,1/05/2019
Jet Airways,KM,242,MLA,1606,LCA,1197,0,332,9314,Kolkata,Banglore,6/06/2019
Vistara,KM,242,MLA,1606,LED,2948,0,319 320,6253,Kolkata,Banglore,18/05/2019
Jet Airways,KM,242,MLA,1606,LGW,502,0,320 319,5192,Delhi,Cochin,9/04/2019
Air India,KM,242,MLA,1606,LHR,507,0,320 319,16372,Delhi,Cochin,3/03/2019
Jet Airways,KM,242,MLA,1606,LIN,1529,0,319 320,5403,Delhi,Cochin,21/05/2019
Air India,KM,242,MLA,1606,LYS,1335,0,320 319,11200,Delhi,Cochin,9/03/2019
Air India,KM,242,MLA,1606,MAN,478,0,320,3858,Delhi,Cochin,3/06/2019
Jet Airways,KM,242,MLA,1606,MRS,1353,0,320,4174,Delhi,Cochin,27/05/2019
Jet Airways,KM,242,MLA,1606,MUC,346,0,319 320,5411,Delhi,Cochin,15/06/2019
Jet Airways,KM,242,MLA,1606,NCL,521,0,319,3175,Kolkata,Banglore,12/06/2019
Multiple carriers,KM,242,MLA,1606,NWI,547,0,320,3858,Delhi,Cochin,24/06/2019
Multiple carriers,KM,242,MLA,1606,ORY,1386,0,320 319,13941,Kolkata,Banglore,24/05/2019
Air Asia,KM,242,MLA,1606,PRG,1587,0,320,12182,Banglore,New Delhi,15/03/2019
Multiple carriers,KM,242,MLA,1606,SAW,4317,0,320,4990,Banglore,New Delhi,18/03/2019
Jet Airways,KM,242,MLA,1606,SVO,2985,0,319,10539,Delhi,Cochin,6/06/2019
IndiGo,KM,242,MLA,1606,TIP,1157,0,320,6860,Delhi,Cochin,21/03/2019
Jet Airways,KM,242,MLA,1606,TXL,351,0,320,8001,Mumbai,Hyderabad,3/06/2019
Multiple carriers,KM,242,MLA,1606,VIE,1613,0,319 320,10262,Kolkata,Banglore,18/06/2019
Jet Airways,KM,242,MLA,1606,ZRH,1678,0,319,8085,Banglore,Delhi,21/04/2019
Jet Airways,KM,242,MRS,1353,MLA,1606,0,320,3419,Delhi,Cochin,15/05/2019
SpiceJet,KM,242,MUC,346,CTA,1509,0,319,15164,Banglore,Delhi,12/04/2019
Air Asia,KM,242,MUC,346,MLA,1606,0,319 320,6565,Kolkata,Banglore,6/05/2019
Air Asia,KM,242,NCL,521,MLA,1606,0,319,9254,Kolkata,Banglore,18/05/2019
IndiGo,KM,242,NWI,547,MLA,1606,0,320,6857,Mumbai,Hyderabad,27/03/2019
Air India,KM,242,ORY,1386,MLA,1606,0,320 319,12140,Kolkata,Banglore,6/06/2019
SpiceJet,KM,242,PRG,1587,MLA,1606,0,320,3841,Banglore,New Delhi,01/03/2019
SpiceJet,KM,242,SAW,4317,MLA,1606,0,320,14781,Kolkata,Banglore,15/05/2019
